Lemma,URL,Wortart,Genus,Artikel,nur_im_Plural
tolerant,https://www.dwds.de/wb/tolerant,Adjektiv,,,0
Tor,https://www.dwds.de/wb/Tor#1,Substantiv,neutr.,das,0
Tote,https://www.dwds.de/wb/Tote,Substantiv,"fem., mask.","die, der",0
Tourismus,https://www.dwds.de/wb/Tourismus,Substantiv,mask.,der,0
Tradition,https://www.dwds.de/wb/Tradition,Substantiv,fem.,die,0
traditionell,https://www.dwds.de/wb/traditionell,Adjektiv,,,0
Trainer,https://www.dwds.de/wb/Trainer,Substantiv,mask.,der,0
Trainerin,https://www.dwds.de/wb/Trainerin,Substantiv,fem.,die,0
Tram,https://www.dwds.de/wb/Tram#1,Substantiv,"fem., neutr.",die,0
Transport,https://www.dwds.de/wb/Transport,Substantiv,mask.,der,0
transportieren,https://www.dwds.de/wb/transportieren,Verb,,,0
Treffpunkt,https://www.dwds.de/wb/Treffpunkt,Substantiv,mask.,der,0
treiben,https://www.dwds.de/wb/treiben,Verb,,,0
trennen,https://www.dwds.de/wb/trennen,Verb,,,0
Trennung,https://www.dwds.de/wb/Trennung,Substantiv,fem.,die,0
Treppenhaus,https://www.dwds.de/wb/Treppenhaus,Substantiv,neutr.,das,0
treten,https://www.dwds.de/wb/treten,Verb,,,0
treu,https://www.dwds.de/wb/treu,Adjektiv,,,0
Trinkgeld,https://www.dwds.de/wb/Trinkgeld,Substantiv,neutr.,das,0
trocknen,https://www.dwds.de/wb/trocknen,Verb,,,0
Tropfen,https://www.dwds.de/wb/Tropfen,Substantiv,mask.,der,0
Trottoir,https://www.dwds.de/wb/Trottoir,Substantiv,neutr.,das,0
trotz,https://www.dwds.de/wb/trotz,Präposition,,,0
trotzdem,https://www.dwds.de/wb/trotzdem,Konjunktion,,,0
Träne,https://www.dwds.de/wb/Tr%C3%A4ne,Substantiv,fem.,die,0
Tuch,https://www.dwds.de/wb/Tuch,Substantiv,neutr.,das,0
Turm,https://www.dwds.de/wb/Turm,Substantiv,mask.,der,0
twittern,https://www.dwds.de/wb/twittern,Verb,,,0
Typ,https://www.dwds.de/wb/Typ,Substantiv,mask.,der,0
Täter,https://www.dwds.de/wb/T%C3%A4ter,Substantiv,mask.,der,0
Täterin,https://www.dwds.de/wb/T%C3%A4terin,Substantiv,fem.,die,0
Tätigkeit,https://www.dwds.de/wb/T%C3%A4tigkeit,Substantiv,fem.,die,0
tödlich,https://www.dwds.de/wb/t%C3%B6dlich,Adjektiv,,,0
Tüte,https://www.dwds.de/wb/T%C3%BCte,Substantiv,fem.,die,0
U-Bahn,https://www.dwds.de/wb/U-Bahn,Substantiv,fem.,die,0
Ufer,https://www.dwds.de/wb/Ufer,Substantiv,neutr.,das,0
umarmen,https://www.dwds.de/wb/umarmen,Verb,,,0
umdrehen,https://www.dwds.de/wb/umdrehen,Verb,,,0
Umfrage,https://www.dwds.de/wb/Umfrage,Substantiv,fem.,die,0
Umgebung,https://www.dwds.de/wb/Umgebung,Substantiv,fem.,die,0
umgehen,https://www.dwds.de/wb/umgehen,Verb,,,0
umgekehrt,https://www.dwds.de/wb/umgekehrt,partizipiales Adjektiv,,,0
Umleitung,https://www.dwds.de/wb/Umleitung,Substantiv,fem.,die,0
umso,https://www.dwds.de/wb/umso,Konjunktion,,,0
umsonst,https://www.dwds.de/wb/umsonst,Adverb,,,0
Umtausch,https://www.dwds.de/wb/Umtausch,Substantiv,mask.,der,0
umtauschen,https://www.dwds.de/wb/umtauschen,Verb,,,0
Umwelt,https://www.dwds.de/wb/Umwelt,Substantiv,fem.,die,0
Umweltschutz,https://www.dwds.de/wb/Umweltschutz,Substantiv,mask.,der,0
Umweltverschmutzung,https://www.dwds.de/wb/Umweltverschmutzung,Substantiv,fem.,die,0
un-,https://www.dwds.de/wb/un-,Affix,,,0
unentschieden,https://www.dwds.de/wb/unentschieden,Adjektiv,,,0
ungefähr,https://www.dwds.de/wb/ungef%C3%A4hr,Adjektiv,,,0
ungewöhnlich,https://www.dwds.de/wb/ungew%C3%B6hnlich,Adjektiv,,,0
unglaublich,https://www.dwds.de/wb/unglaublich,Adjektiv,,,0
Unglück,https://www.dwds.de/wb/Ungl%C3%BCck,Substantiv,neutr.,das,0
unheimlich,https://www.dwds.de/wb/unheimlich,Adjektiv,,,0
Uniform,https://www.dwds.de/wb/Uniform,Substantiv,fem.,die,0
unter-,https://www.dwds.de/wb/unter-,Affix,,,0
unterbrechen,https://www.dwds.de/wb/unterbrechen,Verb,,,0
Unterhaltung,https://www.dwds.de/wb/Unterhaltung,Substantiv,fem.,die,0
Unterlage,https://www.dwds.de/wb/Unterlage,Substantiv,fem.,die,0
unterlassen,https://www.dwds.de/wb/unterlassen,Verb,,,0
Unternehmer,https://www.dwds.de/wb/Unternehmer,Substantiv,mask.,der,0
Unternehmerin,https://www.dwds.de/wb/Unternehmerin,Substantiv,fem.,die,0
unterrichten,https://www.dwds.de/wb/unterrichten,Verb,,,0
untersagt,https://www.dwds.de/wb/untersagt,partizipiales Adjektiv,,,0
unterscheiden,https://www.dwds.de/wb/unterscheiden,Verb,,,0
unterschiedlich,https://www.dwds.de/wb/unterschiedlich,Adjektiv,,,0
unterstreichen,https://www.dwds.de/wb/unterstreichen,Verb,,,0
unterstützen,https://www.dwds.de/wb/unterst%C3%BCtzen,Verb,,,0
Unterstützung,https://www.dwds.de/wb/Unterst%C3%BCtzung,Substantiv,fem.,die,0
Untersuchung,https://www.dwds.de/wb/Untersuchung,Substantiv,fem.,die,0
Urkunde,https://www.dwds.de/wb/Urkunde,Substantiv,fem.,die,0
Ursache,https://www.dwds.de/wb/Ursache,Substantiv,fem.,die,0
ursprünglich,https://www.dwds.de/wb/urspr%C3%BCnglich,Adjektiv,,,0
Urteil,https://www.dwds.de/wb/Urteil,Substantiv,neutr.,das,0
Vase,https://www.dwds.de/wb/Vase,Substantiv,fem.,die,0
vegetarisch,https://www.dwds.de/wb/vegetarisch,Adjektiv,,,0
Velo,https://www.dwds.de/wb/Velo,Substantiv,neutr.,das,0
Verabredung,https://www.dwds.de/wb/Verabredung,Substantiv,fem.,die,0
verabschieden,https://www.dwds.de/wb/verabschieden,Verb,,,0
verantwortlich,https://www.dwds.de/wb/verantwortlich,Adjektiv,,,0
Verantwortung,https://www.dwds.de/wb/Verantwortung,Substantiv,fem.,die,0
verbessern,https://www.dwds.de/wb/verbessern,Verb,,,0
verbinden,https://www.dwds.de/wb/verbinden,Verb,,,0
Verbindung,https://www.dwds.de/wb/Verbindung,Substantiv,fem.,die,0
Verbot,https://www.dwds.de/wb/Verbot,Substantiv,neutr.,das,0
verbrauchen,https://www.dwds.de/wb/verbrauchen,Verb,,,0
Verbrecher,https://www.dwds.de/wb/Verbrecher,Substantiv,mask.,der,0
Verbrecherin,https://www.dwds.de/wb/Verbrecherin,Substantiv,fem.,die,0
verbrennen,https://www.dwds.de/wb/verbrennen,Verb,,,0
verbringen,https://www.dwds.de/wb/verbringen,Verb,,,0
Verdacht,https://www.dwds.de/wb/Verdacht,Substantiv,mask.,der,0
verdächtig,https://www.dwds.de/wb/verd%C3%A4chtig,Adjektiv,,,0
Vergangenheit,https://www.dwds.de/wb/Vergangenheit,Substantiv,fem.,die,0
vergeblich,https://www.dwds.de/wb/vergeblich,Adjektiv,,,0
Vergleich,https://www.dwds.de/wb/Vergleich,Substantiv,mask.,der,0
Vergnügen,https://www.dwds.de/wb/Vergn%C3%BCgen,Substantiv,neutr.,das,0
vergnügen,https://www.dwds.de/wb/vergn%C3%BCgen,Verb,,,0
vergnügt,https://www.dwds.de/wb/vergn%C3%BCgt,partizipiales Adjektiv,,,0
vergrößern,https://www.dwds.de/wb/vergr%C3%B6%C3%9Fern,Verb,,,0
verhaften,https://www.dwds.de/wb/verhaften,Verb,,,0
Verhalten,https://www.dwds.de/wb/Verhalten,Substantiv,neutr.,das,0
verhalten,https://www.dwds.de/wb/verhalten#1,Verb,,,0
verhindern,https://www.dwds.de/wb/verhindern,Verb,,,0
Verhältnis,https://www.dwds.de/wb/Verh%C3%A4ltnis,Substantiv,neutr.,das,0
Verkehrszeichen,https://www.dwds.de/wb/Verkehrszeichen,Substantiv,neutr.,das,0
Verkäuferin,https://www.dwds.de/wb/Verk%C3%A4uferin,Substantiv,fem.,die,0
Verlag,https://www.dwds.de/wb/Verlag,Substantiv,mask.,der,0
verlangen,https://www.dwds.de/wb/verlangen,Verb,,,0
verlassen,https://www.dwds.de/wb/verlassen#1,Verb,,,0
verlassen,https://www.dwds.de/wb/verlassen#2,Verb,,,0
verlaufen,https://www.dwds.de/wb/verlaufen,Verb,,,0
Verletzung,https://www.dwds.de/wb/Verletzung,Substantiv,fem.,die,0
verliebt,https://www.dwds.de/wb/verliebt,partizipiales Adjektiv,,,0
Verlierer,https://www.dwds.de/wb/Verlierer,Substantiv,mask.,der,0
Verlust,https://www.dwds.de/wb/Verlust,Substantiv,mask.,der,0
verlängern,https://www.dwds.de/wb/verl%C3%A4ngern,Verb,,,0
vermeiden,https://www.dwds.de/wb/vermeiden,Verb,,,0
Vermietung,https://www.dwds.de/wb/Vermietung,Substantiv,fem.,die,0
vermissen,https://www.dwds.de/wb/vermissen,Verb,,,0
Vermittlung,https://www.dwds.de/wb/Vermittlung,Substantiv,fem.,die,0
vermuten,https://www.dwds.de/wb/vermuten,Verb,,,0
vermutlich,https://www.dwds.de/wb/vermutlich,Adjektiv,,,0
vernünftig,https://www.dwds.de/wb/vern%C3%BCnftig,Adjektiv,,,0
verpacken,https://www.dwds.de/wb/verpacken,Verb,,,0
verpflegen,https://www.dwds.de/wb/verpflegen,Verb,,,0
verpflichten,https://www.dwds.de/wb/verpflichten,Verb,,,0
verraten,https://www.dwds.de/wb/verraten,Verb,,,0
verrückt,https://www.dwds.de/wb/verr%C3%BCckt,partizipiales Adjektiv,,,0
Versammlung,https://www.dwds.de/wb/Versammlung,Substantiv,fem.,die,0
verschmutzen,https://www.dwds.de/wb/verschmutzen,Verb,,,0
verschreiben,https://www.dwds.de/wb/verschreiben,Verb,,,0
verschwinden,https://www.dwds.de/wb/verschwinden,Verb,,,0
versichern,https://www.dwds.de/wb/versichern,Verb,,,0
Versichertenkarte,https://www.dwds.de/wb/Versichertenkarte,Substantiv,fem.,die,0
Versicherung,https://www.dwds.de/wb/Versicherung,Substantiv,fem.,die,0
versprechen,https://www.dwds.de/wb/versprechen,Verb,,,0
verstecken,https://www.dwds.de/wb/verstecken,Verb,,,0
verständlich,https://www.dwds.de/wb/verst%C3%A4ndlich,Adjektiv,,,0
Verständnis,https://www.dwds.de/wb/Verst%C3%A4ndnis,Substantiv,neutr.,das,0
Versuch,https://www.dwds.de/wb/Versuch,Substantiv,mask.,der,0
versäumen,https://www.dwds.de/wb/vers%C3%A4umen,Verb,,,0
verteilen,https://www.dwds.de/wb/verteilen,Verb,,,0
Vertrauen,https://www.dwds.de/wb/Vertrauen,Substantiv,neutr.,das,0
vertrauen,https://www.dwds.de/wb/vertrauen,Verb,,,0
vertreten,https://www.dwds.de/wb/vertreten,Verb,,,0
Vertreter,https://www.dwds.de/wb/Vertreter,Substantiv,mask.,der,0
Vertreterin,https://www.dwds.de/wb/Vertreterin,Substantiv,fem.,die,0
Vertretung,https://www.dwds.de/wb/Vertretung,Substantiv,fem.,die,0
verursachen,https://www.dwds.de/wb/verursachen,Verb,,,0
verurteilen,https://www.dwds.de/wb/verurteilen,Verb,,,0
Verwaltung,https://www.dwds.de/wb/Verwaltung,Substantiv,fem.,die,0
verwandt,https://www.dwds.de/wb/verwandt,Adjektiv,,,0
verwechseln,https://www.dwds.de/wb/verwechseln,Verb,,,0
verwenden,https://www.dwds.de/wb/verwenden,Verb,,,0
verzeihen,https://www.dwds.de/wb/verzeihen,Verb,,,0
Verzeihung,https://www.dwds.de/wb/Verzeihung,Substantiv,fem.,die,0
verzichten,https://www.dwds.de/wb/verzichten,Verb,,,0
verändern,https://www.dwds.de/wb/ver%C3%A4ndern,Verb,,,0
veröffentlichen,https://www.dwds.de/wb/ver%C3%B6ffentlichen,Verb,,,0
Video,https://www.dwds.de/wb/Video,Substantiv,neutr.,das,0
virtuell,https://www.dwds.de/wb/virtuell,Adjektiv,,,0
Virus,https://www.dwds.de/wb/Virus,Substantiv,"neutr., mask.",das,0
Visitenkarte,https://www.dwds.de/wb/Visitenkarte,Substantiv,fem.,die,0
Visum,https://www.dwds.de/wb/Visum,Substantiv,neutr.,das,0
Vitamin,https://www.dwds.de/wb/Vitamin,Substantiv,neutr.,das,0
Vollzeit,https://www.dwds.de/wb/Vollzeit,Substantiv,fem.,die,0
voneinander,https://www.dwds.de/wb/voneinander,Adverb,,,0
vor allem,https://www.dwds.de/wb/vor%20allem,Mehrwortausdruck,,,0
voraus,https://www.dwds.de/wb/voraus,Adverb,,,0
Voraussetzung,https://www.dwds.de/wb/Voraussetzung,Substantiv,fem.,die,0
voraussichtlich,https://www.dwds.de/wb/voraussichtlich,Adjektiv,,,0
vorbei-,https://www.dwds.de/wb/vorbei-,Affix,,,0
Vorbereitung,https://www.dwds.de/wb/Vorbereitung,Substantiv,fem.,die,0
vorder,https://www.dwds.de/wb/vorder,Adjektiv,,,0
Vorfahrt,https://www.dwds.de/wb/Vorfahrt,Substantiv,fem.,die,0
vorhaben,https://www.dwds.de/wb/vorhaben,Verb,,,0
vorhin,https://www.dwds.de/wb/vorhin,Adverb,,,0
vorkommen,https://www.dwds.de/wb/vorkommen,Verb,,,0
vorlesen,https://www.dwds.de/wb/vorlesen,Verb,,,0
vorläufig,https://www.dwds.de/wb/vorl%C3%A4ufig,Adjektiv,,,0
Vorort,https://www.dwds.de/wb/Vorort,Substantiv,mask.,der,0
vorschlagen,https://www.dwds.de/wb/vorschlagen,Verb,,,0
Vorschrift,https://www.dwds.de/wb/Vorschrift,Substantiv,fem.,die,0
Vorspeise,https://www.dwds.de/wb/Vorspeise,Substantiv,fem.,die,0
Vorstellung,https://www.dwds.de/wb/Vorstellung,Substantiv,fem.,die,0
Vorstellungsgespräch,https://www.dwds.de/wb/Vorstellungsgespr%C3%A4ch,Substantiv,neutr.,das,0
Vorteil,https://www.dwds.de/wb/Vorteil,Substantiv,mask.,der,0
Vortrag,https://www.dwds.de/wb/Vortrag,Substantiv,mask.,der,0
Vorwurf,https://www.dwds.de/wb/Vorwurf,Substantiv,mask.,der,0
völlig,https://www.dwds.de/wb/v%C3%B6llig,Adjektiv,,,0
waagerecht,https://www.dwds.de/wb/waagerecht,Adjektiv,,,0
waagrecht,https://www.dwds.de/wb/waagrecht,Adjektiv,,,0
wachsen,https://www.dwds.de/wb/wachsen#1,Verb,,,0
Wahl,https://www.dwds.de/wb/Wahl,Substantiv,fem.,die,0
wahnsinnig,https://www.dwds.de/wb/wahnsinnig,Adjektiv,,,0
Wahrheit,https://www.dwds.de/wb/Wahrheit,Substantiv,fem.,die,0
Wand,https://www.dwds.de/wb/Wand,Substantiv,fem.,die,0
Wanderung,https://www.dwds.de/wb/Wanderung,Substantiv,fem.,die,0
Wandrung,https://www.dwds.de/wb/Wandrung,Substantiv,fem.,die,0
Ware,https://www.dwds.de/wb/Ware,Substantiv,fem.,die,0
warnen,https://www.dwds.de/wb/warnen,Verb,,,0
Waschmittel,https://www.dwds.de/wb/Waschmittel,Substantiv,neutr.,das,0
Wecker,https://www.dwds.de/wb/Wecker,Substantiv,mask.,der,0
weder,https://www.dwds.de/wb/weder,Konjunktion,,,0
weg-,https://www.dwds.de/wb/weg-,Affix,,,0
weigern,https://www.dwds.de/wb/weigern,Verb,,,0
weiter-,https://www.dwds.de/wb/weiter-,Affix,,,0
Weiterbildung,https://www.dwds.de/wb/Weiterbildung,Substantiv,fem.,die,0
weltenweit,https://www.dwds.de/wb/weltenweit,Adjektiv,,,0
weltweit,https://www.dwds.de/wb/weltweit,Adjektiv,,,0
wenden,https://www.dwds.de/wb/wenden,Verb,,,0
Werbung,https://www.dwds.de/wb/Werbung,Substantiv,fem.,die,0
werfen,https://www.dwds.de/wb/werfen,Verb,,,0
Werk,https://www.dwds.de/wb/Werk,Substantiv,neutr.,das,0
Werkzeug,https://www.dwds.de/wb/Werkzeug,Substantiv,neutr.,das,0
Wert,https://www.dwds.de/wb/Wert,Substantiv,mask.,der,0
wert,https://www.dwds.de/wb/wert,Adjektiv,,,0
wertlos,https://www.dwds.de/wb/wertlos,Adjektiv,,,0
wertvoll,https://www.dwds.de/wb/wertvoll,Adjektiv,,,0
weshalb,https://www.dwds.de/wb/weshalb,Adverb,,,0
wetten,https://www.dwds.de/wb/wetten,Verb,,,0
Wetterbericht,https://www.dwds.de/wb/Wetterbericht,Substantiv,mask.,der,0
Wettervorhersage,https://www.dwds.de/wb/Wettervorhersage,Substantiv,fem.,die,0
widersprechen,https://www.dwds.de/wb/widersprechen,Verb,,,0
wieder-,https://www.dwds.de/wb/wieder-,Affix,,,0
Wiederholung,https://www.dwds.de/wb/Wiederholung,Substantiv,fem.,die,0
wiegen,https://www.dwds.de/wb/wiegen#1,Verb,,,0
Wiese,https://www.dwds.de/wb/Wiese,Substantiv,fem.,die,0
wieso,https://www.dwds.de/wb/wieso,Adverb,,,0
wild,https://www.dwds.de/wb/wild,Adjektiv,,,0
winken,https://www.dwds.de/wb/winken,Verb,,,0
wirken,https://www.dwds.de/wb/wirken#1,Verb,,,0
Wirklichkeit,https://www.dwds.de/wb/Wirklichkeit,Substantiv,fem.,die,0
Wirkung,https://www.dwds.de/wb/Wirkung,Substantiv,fem.,die,0
Wirt,https://www.dwds.de/wb/Wirt,Substantiv,mask.,der,0
Wirtin,https://www.dwds.de/wb/Wirtin,Substantiv,fem.,die,0
Wirtschaft,https://www.dwds.de/wb/Wirtschaft,Substantiv,fem.,die,0
Wissen,https://www.dwds.de/wb/Wissen,Substantiv,neutr.,das,0
Wissenschaftler,https://www.dwds.de/wb/Wissenschaftler,Substantiv,mask.,der,0
Wissenschaftlerin,https://www.dwds.de/wb/Wissenschaftlerin,Substantiv,fem.,die,0
wohl,https://www.dwds.de/wb/wohl,,,,0
Wohnort,https://www.dwds.de/wb/Wohnort,Substantiv,mask.,der,0
Wohnsitz,https://www.dwds.de/wb/Wohnsitz,Substantiv,mask.,der,0
Wolle,https://www.dwds.de/wb/Wolle,Substantiv,fem.,die,0
worum,https://www.dwds.de/wb/worum,Pronominaladverb,,,0
worüber,https://www.dwds.de/wb/wor%C3%BCber,Pronominaladverb,,,0
Wunde,https://www.dwds.de/wb/Wunde,Substantiv,fem.,die,0
Wunder,https://www.dwds.de/wb/Wunder,Substantiv,neutr.,das,0
wundern,https://www.dwds.de/wb/wundern,Verb,,,0
wunderschön,https://www.dwds.de/wb/wundersch%C3%B6n,Adjektiv,,,0
während,https://www.dwds.de/wb/w%C3%A4hrend,,,,0
Wärme,https://www.dwds.de/wb/W%C3%A4rme,Substantiv,fem.,die,0
Wörterbuch,https://www.dwds.de/wb/W%C3%B6rterbuch,Substantiv,neutr.,das,0
wütend,https://www.dwds.de/wb/w%C3%BCtend,partizipiales Adjektiv,,,0
zahlreich,https://www.dwds.de/wb/zahlreich,Adjektiv,,,0
Zahlung,https://www.dwds.de/wb/Zahlung,Substantiv,fem.,die,0
Zahnbürste,https://www.dwds.de/wb/Zahnb%C3%BCrste,Substantiv,fem.,die,0
Zahncreme,https://www.dwds.de/wb/Zahncreme,Substantiv,fem.,die,0
Zahncrème,https://www.dwds.de/wb/Zahncr%C3%A8me,Substantiv,fem.,die,0
Zahnpasta,https://www.dwds.de/wb/Zahnpasta,Substantiv,fem.,die,0
Zange,https://www.dwds.de/wb/Zange,Substantiv,fem.,die,0
Zeichen,https://www.dwds.de/wb/Zeichen,Substantiv,neutr.,das,0
Zeichnung,https://www.dwds.de/wb/Zeichnung,Substantiv,fem.,die,0
Zeile,https://www.dwds.de/wb/Zeile,Substantiv,fem.,die,0
Zeitpunkt,https://www.dwds.de/wb/Zeitpunkt,Substantiv,mask.,der,0
zelten,https://www.dwds.de/wb/zelten,Verb,,,0
zentral,https://www.dwds.de/wb/zentral,Adjektiv,,,0
zerstören,https://www.dwds.de/wb/zerst%C3%B6ren,Verb,,,0
Zertifikat,https://www.dwds.de/wb/Zertifikat,Substantiv,neutr.,das,0
Zeug,https://www.dwds.de/wb/Zeug,Substantiv,neutr.,das,0
Zeuge,https://www.dwds.de/wb/Zeuge,Substantiv,mask.,der,0
Zeugin,https://www.dwds.de/wb/Zeugin,Substantiv,fem.,die,0
ziemlich,https://www.dwds.de/wb/ziemlich,Adjektiv,,,0
Zins,https://www.dwds.de/wb/Zins,Substantiv,mask.,der,0
Zivilstand,https://www.dwds.de/wb/Zivilstand,Substantiv,mask.,der,0
Znüni,https://www.dwds.de/wb/Zn%C3%BCni,Substantiv,"neutr., mask.","das, der",0
Zone,https://www.dwds.de/wb/Zone,Substantiv,fem.,die,0
zubereiten,https://www.dwds.de/wb/zubereiten,Verb,,,0
Zufall,https://www.dwds.de/wb/Zufall,Substantiv,mask.,der,0
zufällig,https://www.dwds.de/wb/zuf%C3%A4llig,Adjektiv,,,0
Zugang,https://www.dwds.de/wb/Zugang,Substantiv,mask.,der,0
zugehen,https://www.dwds.de/wb/zugehen,Verb,,,0
zugänglich,https://www.dwds.de/wb/zug%C3%A4nglich,Adjektiv,,,0
Zuhause,https://www.dwds.de/wb/Zuhause,Substantiv,neutr.,das,0
Zuhörer,https://www.dwds.de/wb/Zuh%C3%B6rer,Substantiv,mask.,der,0
Zuhörerin,https://www.dwds.de/wb/Zuh%C3%B6rerin,Substantiv,fem.,die,0
Zukunft,https://www.dwds.de/wb/Zukunft,Substantiv,fem.,die,0
zukünftig,https://www.dwds.de/wb/zuk%C3%BCnftig,Adjektiv,,,0
zumindest,https://www.dwds.de/wb/zumindest,Adverb,,,0
zunehmen,https://www.dwds.de/wb/zunehmen,Verb,,,0
zunächst,https://www.dwds.de/wb/zun%C3%A4chst,,,,0
zurechtkommen,https://www.dwds.de/wb/zurechtkommen,Verb,,,0
zusagen,https://www.dwds.de/wb/zusagen,Verb,,,0
zusammen-,https://www.dwds.de/wb/zusammen-,Affix,,,0
Zusammenarbeit,https://www.dwds.de/wb/Zusammenarbeit,Substantiv,fem.,die,0
zusammenfassen,https://www.dwds.de/wb/zusammenfassen,Verb,,,0
Zusammenhang,https://www.dwds.de/wb/Zusammenhang,Substantiv,mask.,der,0
zuschauen,https://www.dwds.de/wb/zuschauen,Verb,,,0
Zuschauer,https://www.dwds.de/wb/Zuschauer,Substantiv,mask.,der,0
Zuschauerin,https://www.dwds.de/wb/Zuschauerin,Substantiv,fem.,die,0
Zuschlag,https://www.dwds.de/wb/Zuschlag,Substantiv,mask.,der,0
Zustand,https://www.dwds.de/wb/Zustand,Substantiv,mask.,der,0
zustimmen,https://www.dwds.de/wb/zustimmen,Verb,,,0
Zustimmung,https://www.dwds.de/wb/Zustimmung,Substantiv,fem.,die,0
zuständig,https://www.dwds.de/wb/zust%C3%A4ndig,Adjektiv,,,0
zusätzlich,https://www.dwds.de/wb/zus%C3%A4tzlich,Adjektiv,,,0
Zutat,https://www.dwds.de/wb/Zutat,Substantiv,fem.,die,0
zuverlässig,https://www.dwds.de/wb/zuverl%C3%A4ssig,Adjektiv,,,0
Zvieri,https://www.dwds.de/wb/Zvieri,Substantiv,neutr.,das,0
zwar,https://www.dwds.de/wb/zwar,Konjunktion,,,0
Zweck,https://www.dwds.de/wb/Zweck,Substantiv,mask.,der,0
Zweifel,https://www.dwds.de/wb/Zweifel,Substantiv,mask.,der,0
zweifeln,https://www.dwds.de/wb/zweifeln,Verb,,,0
Zweitsprache,https://www.dwds.de/wb/Zweitsprache,Substantiv,fem.,die,0
Zwiebel,https://www.dwds.de/wb/Zwiebel,Substantiv,fem.,die,0
zwingen,https://www.dwds.de/wb/zwingen,Verb,,,0
zählen,https://www.dwds.de/wb/z%C3%A4hlen,Verb,,,0
Zünder,https://www.dwds.de/wb/Z%C3%BCnder,Substantiv,mask.,der,0
Zündholz,https://www.dwds.de/wb/Z%C3%BCndholz,Substantiv,neutr.,das,0
ähnlich,https://www.dwds.de/wb/%C3%A4hnlich,Adjektiv,,,0
Änderung,https://www.dwds.de/wb/%C3%84nderung,Substantiv,fem.,die,0
ängstlich,https://www.dwds.de/wb/%C3%A4ngstlich,Adjektiv,,,0
Ärger,https://www.dwds.de/wb/%C3%84rger,Substantiv,mask.,der,0
ärgerlich,https://www.dwds.de/wb/%C3%A4rgerlich,Adjektiv,,,0
Ärztin,https://www.dwds.de/wb/%C3%84rztin,Substantiv,fem.,die,0
äußerlich,https://www.dwds.de/wb/%C3%A4u%C3%9Ferlich,Adjektiv,,,0
öffentlich,https://www.dwds.de/wb/%C3%B6ffentlich,Adjektiv,,,0
Öffentlichkeit,https://www.dwds.de/wb/%C3%96ffentlichkeit,Substantiv,fem.,die,0
öfter,https://www.dwds.de/wb/%C3%B6fter,Komparativ,,,0
öko-,https://www.dwds.de/wb/%C3%B6ko-,Affix,,,0
ökologisch,https://www.dwds.de/wb/%C3%B6kologisch,Adjektiv,,,0
über-,https://www.dwds.de/wb/%C3%BCber-,Affix,,,0
überfahren,https://www.dwds.de/wb/%C3%BCberfahren,Verb,,,0
überhaupt,https://www.dwds.de/wb/%C3%BCberhaupt,Adverb,,,0
überholen,https://www.dwds.de/wb/%C3%BCberholen,Verb,,,0
überlegen,https://www.dwds.de/wb/%C3%BCberlegen#1,Verb,,,0
Übernachtung,https://www.dwds.de/wb/%C3%9Cbernachtung,Substantiv,fem.,die,0
übernehmen,https://www.dwds.de/wb/%C3%BCbernehmen,Verb,,,0
überprüfen,https://www.dwds.de/wb/%C3%BCberpr%C3%BCfen,Verb,,,0
überqueren,https://www.dwds.de/wb/%C3%BCberqueren,Verb,,,0
überraschen,https://www.dwds.de/wb/%C3%BCberraschen,Verb,,,0
Überraschung,https://www.dwds.de/wb/%C3%9Cberraschung,Substantiv,fem.,die,0
überreden,https://www.dwds.de/wb/%C3%BCberreden,Verb,,,0
Überschrift,https://www.dwds.de/wb/%C3%9Cberschrift,Substantiv,fem.,die,0
Übersetzer,https://www.dwds.de/wb/%C3%9Cbersetzer,Substantiv,mask.,der,0
Übersetzerin,https://www.dwds.de/wb/%C3%9Cbersetzerin,Substantiv,fem.,die,0
Überstunde,https://www.dwds.de/wb/%C3%9Cberstunde,Substantiv,fem.,die,0
übertreiben,https://www.dwds.de/wb/%C3%BCbertreiben,Verb,,,0
Überweisung,https://www.dwds.de/wb/%C3%9Cberweisung,Substantiv,fem.,die,0
überzeugen,https://www.dwds.de/wb/%C3%BCberzeugen,Verb,,,0
Überzeugung,https://www.dwds.de/wb/%C3%9Cberzeugung,Substantiv,fem.,die,0
üblich,https://www.dwds.de/wb/%C3%BCblich,Adjektiv,,,0
übrig,https://www.dwds.de/wb/%C3%BCbrig,Adjektiv,,,0
übrigens,https://www.dwds.de/wb/%C3%BCbrigens,Adverb,,,0
Übung,https://www.dwds.de/wb/%C3%9Cbung,Substantiv,fem.,die,0
